gene.locus,maternal,zygotic,MZ
evm.TU.scaffold_5.1387,TRUE,FALSE,maternal
evm.TU.scaffold_5.1388,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1389,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.139,FALSE,FALSE,neither
evm.TU.scaffold_5.1390,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1391,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1392,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1393,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1394,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1396,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1398,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1399,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.140,FALSE,FALSE,neither
evm.TU.scaffold_5.1400,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1401,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1402,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1403,FALSE,FALSE,neither
evm.TU.scaffold_5.1404,FALSE,FALSE,neither
evm.TU.scaffold_5.1405,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1406,FALSE,FALSE,neither
evm.TU.scaffold_5.1407,FALSE,FALSE,neither
evm.TU.scaffold_5.1408,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1409,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.141,FALSE,FALSE,neither
evm.TU.scaffold_5.1410,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1411,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1412_evm.TU.scaffold_5.1413,FALSE,TRUE,zygotic
evm.TU.scaffold_5.1414,FALSE,FALSE,neither
evm.TU.scaffold_5.1415,FALSE,FALSE,neither
evm.TU.scaffold_5.1416,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1417,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1418,FALSE,FALSE,neither
evm.TU.scaffold_5.142,FALSE,FALSE,neither
evm.TU.scaffold_5.1421,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1422,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1423,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1424,TRUE,FALSE,maternal
evm.TU.scaffold_5.1425,TRUE,FALSE,maternal
evm.TU.scaffold_5.1426,FALSE,FALSE,neither
evm.TU.scaffold_5.1427,FALSE,FALSE,neither
evm.TU.scaffold_5.1428,FALSE,FALSE,neither
evm.TU.scaffold_5.1429,FALSE,FALSE,neither
evm.TU.scaffold_5.143,FALSE,FALSE,neither
evm.TU.scaffold_5.1430,FALSE,FALSE,neither
evm.TU.scaffold_5.1431,FALSE,FALSE,neither
evm.TU.scaffold_5.1432,FALSE,FALSE,neither
evm.TU.scaffold_5.1433,FALSE,TRUE,zygotic
evm.TU.scaffold_5.1434,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1435,FALSE,FALSE,neither
evm.TU.scaffold_5.1436,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1437,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1438,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1439,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.144,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1440,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1441,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1442,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1443,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1444,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1445,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1446,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.145,FALSE,FALSE,neither
evm.TU.scaffold_5.1451,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1452,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1453,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1454,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1455,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1456,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1457,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1458,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1459,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.146,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1460,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1461,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1462,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1463,FALSE,FALSE,neither
evm.TU.scaffold_5.1464,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1465,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1466,FALSE,TRUE,zygotic
evm.TU.scaffold_5.1467,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1468,FALSE,FALSE,neither
evm.TU.scaffold_5.1469,FALSE,FALSE,neither
evm.TU.scaffold_5.147,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1470,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1471,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1472,FALSE,FALSE,neither
evm.TU.scaffold_5.1473,FALSE,FALSE,neither
evm.TU.scaffold_5.1474,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1475,FALSE,FALSE,neither
evm.TU.scaffold_5.1476,FALSE,FALSE,neither
evm.TU.scaffold_5.1477,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1478,TRUE,FALSE,maternal
evm.TU.scaffold_5.1479,FALSE,FALSE,neither
evm.TU.scaffold_5.148,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1480_evm.TU.scaffold_5.1481,FALSE,FALSE,neither
evm.TU.scaffold_5.1482,FALSE,FALSE,neither
evm.TU.scaffold_5.1483,FALSE,FALSE,neither
evm.TU.scaffold_5.1484,TRUE,FALSE,maternal
evm.TU.scaffold_5.1485,FALSE,FALSE,neither
evm.TU.scaffold_5.1486,FALSE,FALSE,neither
evm.TU.scaffold_5.1487,FALSE,FALSE,neither
evm.TU.scaffold_5.1488,FALSE,TRUE,zygotic
evm.TU.scaffold_5.1489,FALSE,FALSE,neither
evm.TU.scaffold_5.149,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1490,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1491,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1492,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1493,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1494,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1495,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1496,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1497,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1498,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1499,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.15,FALSE,FALSE,neither
evm.TU.scaffold_5.150,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1505,FALSE,FALSE,neither
evm.TU.scaffold_5.1506,FALSE,FALSE,neither
evm.TU.scaffold_5.1507,FALSE,FALSE,neither
evm.TU.scaffold_5.1508,FALSE,FALSE,neither
evm.TU.scaffold_5.1509,FALSE,FALSE,neither
evm.TU.scaffold_5.151,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1510,FALSE,FALSE,neither
evm.TU.scaffold_5.1511,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1512,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1513,FALSE,FALSE,neither
evm.TU.scaffold_5.1515,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1516,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1517,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1518,FALSE,FALSE,neither
evm.TU.scaffold_5.1519,FALSE,FALSE,neither
evm.TU.scaffold_5.152,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1520,FALSE,FALSE,neither
evm.TU.scaffold_5.1521,FALSE,FALSE,neither
evm.TU.scaffold_5.1522,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1523,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1524,FALSE,FALSE,neither
evm.TU.scaffold_5.1525,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1526,FALSE,TRUE,zygotic
evm.TU.scaffold_5.1527,FALSE,TRUE,zygotic
evm.TU.scaffold_5.1528,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1529,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.153,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1530,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1531,FALSE,FALSE,neither
evm.TU.scaffold_5.1532,FALSE,FALSE,neither
evm.TU.scaffold_5.1533,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1534,FALSE,FALSE,neither
evm.TU.scaffold_5.1535,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1536,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1537,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1538,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.154,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1540,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1541,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1542,FALSE,FALSE,neither
evm.TU.scaffold_5.1543,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1544,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1545,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1546,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1548,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1549,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1550,FALSE,FALSE,neither
evm.TU.scaffold_5.1551,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1552,TRUE,FALSE,maternal
evm.TU.scaffold_5.1553,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1554,FALSE,FALSE,neither
evm.TU.scaffold_5.1555,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1556,FALSE,FALSE,neither
evm.TU.scaffold_5.1557,FALSE,FALSE,neither
evm.TU.scaffold_5.1558,FALSE,FALSE,neither
evm.TU.scaffold_5.156,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1560,FALSE,FALSE,neither
evm.TU.scaffold_5.1563,FALSE,TRUE,zygotic
evm.TU.scaffold_5.1564,FALSE,FALSE,neither
evm.TU.scaffold_5.1565,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1566,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1567,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1568,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1569,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1570,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1571,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1572,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1573,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1574,FALSE,FALSE,neither
evm.TU.scaffold_5.1575,FALSE,FALSE,neither
evm.TU.scaffold_5.1576,FALSE,FALSE,neither
evm.TU.scaffold_5.1577,FALSE,FALSE,neither
evm.TU.scaffold_5.1578,TRUE,FALSE,maternal
evm.TU.scaffold_5.1581,FALSE,FALSE,neither
evm.TU.scaffold_5.1582,FALSE,FALSE,neither
evm.TU.scaffold_5.1583,FALSE,FALSE,neither
evm.TU.scaffold_5.1584,FALSE,FALSE,neither
evm.TU.scaffold_5.1585,FALSE,TRUE,zygotic
evm.TU.scaffold_5.1586,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1587,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1588,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1589,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.159,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1590,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1591,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1592,FALSE,TRUE,zygotic
evm.TU.scaffold_5.1593,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1594,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1595,FALSE,FALSE,neither
evm.TU.scaffold_5.1596,FALSE,TRUE,zygotic
evm.TU.scaffold_5.1597,FALSE,TRUE,zygotic
evm.TU.scaffold_5.1598,FALSE,TRUE,zygotic
evm.TU.scaffold_5.1599,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.16,FALSE,FALSE,neither
evm.TU.scaffold_5.160,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1600,FALSE,FALSE,neither
evm.TU.scaffold_5.1603,FALSE,FALSE,neither
evm.TU.scaffold_5.1604,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1605,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1606,FALSE,FALSE,neither
evm.TU.scaffold_5.1607,FALSE,FALSE,neither
evm.TU.scaffold_5.1608,FALSE,FALSE,neither
evm.TU.scaffold_5.1609,FALSE,FALSE,neither
evm.TU.scaffold_5.161,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1611,FALSE,FALSE,neither
evm.TU.scaffold_5.1612,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1613,FALSE,FALSE,neither
evm.TU.scaffold_5.1614,FALSE,FALSE,neither
evm.TU.scaffold_5.1615,FALSE,FALSE,neither
evm.TU.scaffold_5.1616,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1617,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1618,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1619,FALSE,FALSE,neither
evm.TU.scaffold_5.162,FALSE,FALSE,neither
evm.TU.scaffold_5.1620,FALSE,FALSE,neither
evm.TU.scaffold_5.1621,FALSE,FALSE,neither
evm.TU.scaffold_5.1622,FALSE,FALSE,neither
evm.TU.scaffold_5.1623,FALSE,FALSE,neither
evm.TU.scaffold_5.1624,FALSE,FALSE,neither
evm.TU.scaffold_5.1625,FALSE,FALSE,neither
evm.TU.scaffold_5.1626,FALSE,FALSE,neither
evm.TU.scaffold_5.1627,FALSE,FALSE,neither
evm.TU.scaffold_5.1628,FALSE,FALSE,neither
evm.TU.scaffold_5.1629,FALSE,FALSE,neither
evm.TU.scaffold_5.163,FALSE,FALSE,neither
evm.TU.scaffold_5.1630_evm.TU.scaffold_5.1631,FALSE,FALSE,neither
evm.TU.scaffold_5.1632,FALSE,FALSE,neither
evm.TU.scaffold_5.1633,FALSE,FALSE,neither
evm.TU.scaffold_5.1634,FALSE,FALSE,neither
evm.TU.scaffold_5.1635,FALSE,FALSE,neither
evm.TU.scaffold_5.1636,FALSE,FALSE,neither
evm.TU.scaffold_5.1637,FALSE,FALSE,neither
evm.TU.scaffold_5.1638,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1639,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.164,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1640,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1643,FALSE,FALSE,neither
evm.TU.scaffold_5.1644,FALSE,FALSE,neither
evm.TU.scaffold_5.1645,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1647,FALSE,FALSE,neither
evm.TU.scaffold_5.1648,FALSE,FALSE,neither
evm.TU.scaffold_5.1649,FALSE,TRUE,zygotic
evm.TU.scaffold_5.1650,FALSE,FALSE,neither
evm.TU.scaffold_5.1651,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1652,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1653,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1654,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1655,FALSE,FALSE,neither
evm.TU.scaffold_5.1656,FALSE,FALSE,neither
evm.TU.scaffold_5.1657,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1658,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1659,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1660,FALSE,FALSE,neither
evm.TU.scaffold_5.1661,FALSE,FALSE,neither
evm.TU.scaffold_5.1662,FALSE,FALSE,neither
evm.TU.scaffold_5.1663,FALSE,FALSE,neither
evm.TU.scaffold_5.1664,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1665,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1666,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1667,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1668,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1669,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.167,FALSE,FALSE,neither
evm.TU.scaffold_5.1670,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1671,FALSE,FALSE,neither
evm.TU.scaffold_5.1672,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1673,FALSE,FALSE,neither
evm.TU.scaffold_5.1674,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1675,FALSE,FALSE,neither
evm.TU.scaffold_5.1676,FALSE,FALSE,neither
evm.TU.scaffold_5.1677,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1678,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1679,FALSE,FALSE,neither
evm.TU.scaffold_5.168,FALSE,FALSE,neither
evm.TU.scaffold_5.1680,FALSE,FALSE,neither
evm.TU.scaffold_5.1682,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1683,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1684,FALSE,FALSE,neither
evm.TU.scaffold_5.1685,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1686,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1687,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1688,FALSE,FALSE,neither
evm.TU.scaffold_5.1689,FALSE,FALSE,neither
evm.TU.scaffold_5.1690,FALSE,FALSE,neither
evm.TU.scaffold_5.1691,FALSE,FALSE,neither
evm.TU.scaffold_5.1692,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1693,FALSE,FALSE,neither
evm.TU.scaffold_5.1694,FALSE,FALSE,neither
evm.TU.scaffold_5.1695,FALSE,FALSE,neither
evm.TU.scaffold_5.1696,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1697,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1698,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1699,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.17,FALSE,FALSE,neither
evm.TU.scaffold_5.170,FALSE,TRUE,zygotic
evm.TU.scaffold_5.1700,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1701,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1702,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1703,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1704,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1706,FALSE,FALSE,neither
evm.TU.scaffold_5.1709,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.171,FALSE,FALSE,neither
evm.TU.scaffold_5.1711,FALSE,FALSE,neither
evm.TU.scaffold_5.1712,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1713,FALSE,FALSE,neither
evm.TU.scaffold_5.1714,FALSE,FALSE,neither
evm.TU.scaffold_5.1715,FALSE,FALSE,neither
evm.TU.scaffold_5.1716,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1717,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1718,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1719,FALSE,FALSE,neither
evm.TU.scaffold_5.1721,FALSE,FALSE,neither
evm.TU.scaffold_5.1727,FALSE,FALSE,neither
evm.TU.scaffold_5.1728,FALSE,FALSE,neither
evm.TU.scaffold_5.1729,FALSE,TRUE,zygotic
evm.TU.scaffold_5.173,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1730,FALSE,TRUE,zygotic
evm.TU.scaffold_5.1731,FALSE,TRUE,zygotic
evm.TU.scaffold_5.1732,FALSE,FALSE,neither
evm.TU.scaffold_5.1733,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1734,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1735,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1737,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1738,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1739,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.174,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1740,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1741,FALSE,FALSE,neither
evm.TU.scaffold_5.1742,FALSE,FALSE,neither
evm.TU.scaffold_5.1744_evm.TU.scaffold_5.1743,FALSE,FALSE,neither
evm.TU.scaffold_5.1745,FALSE,FALSE,neither
evm.TU.scaffold_5.1746,FALSE,FALSE,neither
evm.TU.scaffold_5.1747,FALSE,FALSE,neither
evm.TU.scaffold_5.1748,FALSE,FALSE,neither
evm.TU.scaffold_5.1749,FALSE,FALSE,neither
evm.TU.scaffold_5.175,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1750,FALSE,FALSE,neither
evm.TU.scaffold_5.1751,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1752,FALSE,FALSE,neither
evm.TU.scaffold_5.1753,FALSE,FALSE,neither
evm.TU.scaffold_5.1754,FALSE,TRUE,zygotic
evm.TU.scaffold_5.1755,FALSE,FALSE,neither
evm.TU.scaffold_5.1756,FALSE,FALSE,neither
evm.TU.scaffold_5.1757,FALSE,FALSE,neither
evm.TU.scaffold_5.1758,FALSE,FALSE,neither
evm.TU.scaffold_5.1759,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.176,FALSE,FALSE,neither
evm.TU.scaffold_5.1760,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1761,FALSE,TRUE,zygotic
evm.TU.scaffold_5.1763_evm.TU.scaffold_5.1762,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1764,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1765,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1766,FALSE,FALSE,neither
evm.TU.scaffold_5.1767,FALSE,FALSE,neither
evm.TU.scaffold_5.1768,FALSE,FALSE,neither
evm.TU.scaffold_5.1769,FALSE,FALSE,neither
evm.TU.scaffold_5.177,FALSE,FALSE,neither
evm.TU.scaffold_5.1770,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1771,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1772,FALSE,FALSE,neither
evm.TU.scaffold_5.1773,FALSE,FALSE,neither
evm.TU.scaffold_5.1774,FALSE,FALSE,neither
evm.TU.scaffold_5.1775,FALSE,FALSE,neither
evm.TU.scaffold_5.1776,FALSE,FALSE,neither
evm.TU.scaffold_5.1778,FALSE,FALSE,neither
evm.TU.scaffold_5.1779,FALSE,FALSE,neither
evm.TU.scaffold_5.178,FALSE,FALSE,neither
evm.TU.scaffold_5.1780,FALSE,FALSE,neither
evm.TU.scaffold_5.1781,FALSE,FALSE,neither
evm.TU.scaffold_5.1782,FALSE,FALSE,neither
evm.TU.scaffold_5.1783,FALSE,FALSE,neither
evm.TU.scaffold_5.1784,FALSE,FALSE,neither
evm.TU.scaffold_5.1785,FALSE,FALSE,neither
evm.TU.scaffold_5.1787,FALSE,FALSE,neither
evm.TU.scaffold_5.1788,FALSE,FALSE,neither
evm.TU.scaffold_5.179,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1792,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1795,FALSE,FALSE,neither
evm.TU.scaffold_5.1796,FALSE,FALSE,neither
evm.TU.scaffold_5.1797,FALSE,FALSE,neither
evm.TU.scaffold_5.18,FALSE,FALSE,neither
evm.TU.scaffold_5.180,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1801,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1802,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1803,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1804,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1805,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1806,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1807,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1808,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1809,TRUE,FALSE,maternal
evm.TU.scaffold_5.181,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1810,FALSE,FALSE,neither
evm.TU.scaffold_5.1811,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1812,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1813,FALSE,FALSE,neither
evm.TU.scaffold_5.1814,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1817,FALSE,FALSE,neither
evm.TU.scaffold_5.1818,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1819,FALSE,FALSE,neither
evm.TU.scaffold_5.1820,FALSE,FALSE,neither
evm.TU.scaffold_5.1821,FALSE,FALSE,neither
evm.TU.scaffold_5.1822,FALSE,FALSE,neither
evm.TU.scaffold_5.1823,FALSE,FALSE,neither
evm.TU.scaffold_5.183,FALSE,FALSE,neither
evm.TU.scaffold_5.1835,FALSE,FALSE,neither
evm.TU.scaffold_5.1836,FALSE,TRUE,zygotic
evm.TU.scaffold_5.1837,FALSE,FALSE,neither
evm.TU.scaffold_5.184,FALSE,TRUE,zygotic
evm.TU.scaffold_5.1840,FALSE,FALSE,neither
evm.TU.scaffold_5.1842,FALSE,FALSE,neither
evm.TU.scaffold_5.1843,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1844,FALSE,FALSE,neither
evm.TU.scaffold_5.1845,FALSE,FALSE,neither
evm.TU.scaffold_5.1846,FALSE,FALSE,neither
evm.TU.scaffold_5.1847,FALSE,FALSE,neither
evm.TU.scaffold_5.1848,FALSE,FALSE,neither
evm.TU.scaffold_5.1849,FALSE,FALSE,neither
evm.TU.scaffold_5.185,FALSE,FALSE,neither
evm.TU.scaffold_5.1850,TRUE,TRUE,maternal zygotic
evm.TU.scaffold_5.1851,FALSE,FALSE,neither
evm.TU.scaffold_5.1852,FALSE,TRUE,zygotic
evm.TU.scaffold_5.1853,FALSE,FALSE,neither
evm.TU.scaffold_5.1854,FALSE,FALSE,neither
evm.TU.scaffold_5.1855,TRUE,TRUE,maternal zygotic
