"wt.1.NC13.opaKD1.23003FL.09.01.25"	"ac.1.NC13.opaKD1.23003FL.09.01.26"	"dsred.2.NC13.opaKD1.23003FL.09.01.27"	"opa.2.NC13.opaKD1.23003FL.09.01.28"	"opa.3.NC13.opaKD1.23003FL.09.01.29"	"opa.4.NC13.opaKD1.23003FL.09.01.30"	"wt.2.NC13.opaKD3.23003FL.09.02.05"	"ac.2.NC13.opaKD3.23003FL.09.02.06"	"dsred.3.NC13.opaKD3.23003FL.09.02.07"	"dsred.4.NC13.opaKD3.23003FL.09.02.08"	"opa.5.NC13.opaKD3.23003FL.09.02.09"	"wt.3.NC13.opaKD4.23003FL.09.02.13"	"ac.3.NC13.opaKD4.23003FL.09.02.14"	"ac.4.NC13.opaKD4.23003FL.09.02.15"	"opa.6.NC13.opaKD4.23003FL.09.02.16"	"opa.7.NC13.opaKD4.23003FL.09.02.17"	"opa.8.NC13.opaKD4.23003FL.09.02.18"	"opa.9.NC13.opaKD4.23003FL.09.02.19"
"evm.TU.scaffold_4.4119"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4121"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4122"	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4126"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4128"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4129"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.413"	168	324	157	279	228	236	39	88	107	76	82	54	160	84	146	129	110	145
"evm.TU.scaffold_4.4130"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4132"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4133"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4136"	1	9	0	0	4	0	4	1	0	2	2	1	0	0	1	0	0	1
"evm.TU.scaffold_4.4137"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4138"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.414"	851	744	579	1112	726	1080	2486	828	2328	1717	1714	2574	573	1155	973	871	715	497
"evm.TU.scaffold_4.4142"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4143"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4145"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.415"	66	78	93	98	62	74	31	33	26	37	54	20	78	60	67	72	55	17
"evm.TU.scaffold_4.4151"	4	1	1	0	0	2	0	5	8	0	1	8	0	0	0	0	0	0
"evm.TU.scaffold_4.4152"	4	2	3	0	0	0	0	2	2	1	1	8	0	0	1	0	0	0
"evm.TU.scaffold_4.4153"	4	0	0	0	0	0	0	0	19	0	0	0	0	1	0	0	0	3
"evm.TU.scaffold_4.4154"	1	0	0	6	1	0	0	0	0	0	6	0	0	0	0	9	0	0
"evm.TU.scaffold_4.4157"	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0
"evm.TU.scaffold_4.4158"	1	0	0	0	1	0	13	1	8	1	5	1	1	0	1	1	0	0
"evm.TU.scaffold_4.416"	409	664	551	917	378	451	204	294	151	138	172	188	1462	700	335	194	234	259
"evm.TU.scaffold_4.4161"	0	0	0	0	0	0	1	0	1	0	0	6	0	0	0	0	0	5
"evm.TU.scaffold_4.4164"	30	0	4	0	2	0	6	8	4	2	10	3	4	0	1	2	0	1
"evm.TU.scaffold_4.4166"	0	0	0	0	0	1	4	0	0	0	1	0	0	0	0	2	0	0
"evm.TU.scaffold_4.4167"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4168"	600	1142	493	821	749	662	279	514	372	387	727	345	720	616	1011	620	934	679
"evm.TU.scaffold_4.4169"	290	346	230	444	361	316	232	123	213	140	279	218	165	144	240	65	187	34
"evm.TU.scaffold_4.417"	7535	8961	6578	10707	7246	7163	2516	6113	4553	3454	5295	3916	7635	6930	4931	2175	3544	2308
"evm.TU.scaffold_4.4170"	183	185	142	334	174	214	95	119	169	100	77	76	219	238	293	240	221	293
"evm.TU.scaffold_4.4171"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4173"	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
"evm.TU.scaffold_4.4175"	116	200	47	181	103	105	36	56	55	51	44	59	46	48	118	41	110	59
"evm.TU.scaffold_4.4176"	1012	1318	904	1729	630	620	643	602	438	347	405	454	1068	1011	460	243	203	353
"evm.TU.scaffold_4.4177"	963	997	763	1414	576	559	600	624	402	351	457	513	892	834	430	274	216	335
"evm.TU.scaffold_4.4179"	879	792	639	892	384	609	1513	850	1117	568	838	1243	1160	1498	611	656	276	511
"evm.TU.scaffold_4.418"	24	6	12	12	13	14	11	15	0	7	5	10	18	26	11	18	3	3
"evm.TU.scaffold_4.4180"	309	225	171	298	251	264	165	150	116	141	164	128	339	324	233	321	321	409
"evm.TU.scaffold_4.4181_evm.TU.scaffold_4.4182"	27	3	0	4	5	4	0	10	7	7	15	1	8	10	7	12	0	1
"evm.TU.scaffold_4.4183"	57	36	14	109	74	45	71	61	92	51	63	58	28	76	67	35	27	91
"evm.TU.scaffold_4.4184"	4537	5665	4191	7116	3032	4150	1134	3758	1455	1134	1726	1465	10677	7196	3422	1473	2398	2814
"evm.TU.scaffold_4.4185"	309	326	322	486	308	313	298	239	215	160	189	239	280	280	186	121	194	81
"evm.TU.scaffold_4.4186"	2911	3839	3074	4246	3541	3095	4467	3837	4203	3176	3446	4371	3711	3573	3685	2563	3557	1833
"evm.TU.scaffold_4.4187"	16	14	6	12	13	8	17	11	13	7	1	22	46	28	8	6	1	6
"evm.TU.scaffold_4.4188"	372	579	468	563	657	564	150	314	328	277	589	208	393	368	554	212	696	241
"evm.TU.scaffold_4.4189"	24	22	30	57	26	8	38	16	11	19	18	19	109	76	33	11	13	12
"evm.TU.scaffold_4.419"	57	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4190"	1	0	0	0	0	1	3	1	0	3	0	2	0	0	0	3	0	0
"evm.TU.scaffold_4.4191"	1752	1642	981	2057	1175	1797	2017	1908	1819	1125	1953	1540	3654	3199	2688	2738	3355	4937
"evm.TU.scaffold_4.4192"	3154	4316	2244	4359	2570	3868	6581	5497	6731	5448	5763	6807	4553	5785	3951	2986	3053	2139
"evm.TU.scaffold_4.4193"	901	1243	786	1484	861	895	1177	947	1440	1133	953	1255	891	1089	756	666	570	554
"evm.TU.scaffold_4.4194"	325	447	323	457	328	379	506	443	571	487	610	663	357	359	510	468	467	357
"evm.TU.scaffold_4.4195"	2176	2488	1347	2469	1895	2234	649	2100	1423	1247	1620	1082	3835	3328	2649	1238	2152	2055
"evm.TU.scaffold_4.4196"	235	235	123	234	159	247	704	321	600	567	311	731	165	198	168	256	86	138
"evm.TU.scaffold_4.4197"	628	823	478	816	606	424	354	313	327	251	255	352	683	479	330	300	311	151
"evm.TU.scaffold_4.4199"	597	1060	383	928	538	931	864	827	1581	1132	1359	1186	1458	1479	1410	2095	1719	2497
"evm.TU.scaffold_4.42"	4	17	0	0	1	0	0	2	6	2	3	4	0	0	0	0	12	11
"evm.TU.scaffold_4.420"	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4200"	1359	1752	962	1777	1056	1536	3310	1435	3000	1867	1877	3027	1399	2272	1442	1217	946	1240
"evm.TU.scaffold_4.4201"	150	172	135	197	148	157	114	105	79	50	103	94	130	128	73	3	58	23
"evm.TU.scaffold_4.4202"	3	5	0	1	0	6	2	4	5	3	3	2	0	0	4	0	6	4
"evm.TU.scaffold_4.4203"	294	431	330	642	259	276	95	172	216	115	259	146	654	575	385	93	237	436
"evm.TU.scaffold_4.4206"	8	23	43	23	9	22	4	6	38	2	11	8	28	22	9	27	5	0
"evm.TU.scaffold_4.4207"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4208"	210	212	359	361	195	215	65	187	114	92	107	45	691	389	328	113	88	68
"evm.TU.scaffold_4.421"	356	286	239	429	238	193	242	191	179	126	100	228	510	288	239	185	78	239
"evm.TU.scaffold_4.4211"	18	29	43	18	29	24	51	31	34	43	11	43	7	43	7	21	26	18
"evm.TU.scaffold_4.4212"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4213"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4216"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4217"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4218"	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4219"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.422"	327	292	174	505	276	237	289	167	242	193	224	203	394	256	240	258	240	412
"evm.TU.scaffold_4.4220"	70	63	17	63	23	53	89	30	45	54	63	41	59	92	58	124	50	105
"evm.TU.scaffold_4.4221"	13	2	4	13	5	8	32	3	0	6	2	20	11	8	5	32	15	39
"evm.TU.scaffold_4.4222"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4223"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4224"	50	162	45	79	26	55	30	86	17	11	47	28	191	147	73	6	35	29
"evm.TU.scaffold_4.4225"	273	350	111	335	171	242	336	207	339	327	288	316	329	465	313	615	444	567
"evm.TU.scaffold_4.4227"	7	2	0	5	1	7	4	0	0	1	1	0	0	0	23	0	5	3
"evm.TU.scaffold_4.4228"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
"evm.TU.scaffold_4.4229"	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.423"	18	28	4	15	10	17	29	7	19	14	17	29	41	23	2	14	1	37
"evm.TU.scaffold_4.4230"	3	0	0	0	6	0	0	2	0	0	0	0	1	5	0	0	0	0
"evm.TU.scaffold_4.4231"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4232"	894	983	715	1273	730	852	1131	718	642	695	555	992	1038	949	505	570	515	1077
"evm.TU.scaffold_4.4233"	864	1040	1149	1181	1109	787	133	779	285	228	553	216	1265	877	635	211	432	293
"evm.TU.scaffold_4.4234"	1333	1487	1521	1875	1328	1295	708	1546	780	589	1013	695	3437	2802	1357	784	955	906
"evm.TU.scaffold_4.4235"	110	106	66	106	81	70	48	41	50	51	86	74	75	55	128	89	66	181
"evm.TU.scaffold_4.4236"	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4239"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.424"	43	40	30	66	33	37	13	22	13	19	18	21	143	66	30	30	29	23
"evm.TU.scaffold_4.4240"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4241"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4242"	0	0	0	1	0	1	7	0	5	0	2	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4243"	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4244"	57	86	11	67	17	61	78	23	21	29	17	36	77	37	3	53	9	52
"evm.TU.scaffold_4.4245"	281	282	187	285	130	199	384	286	277	174	272	341	374	532	208	351	161	240
"evm.TU.scaffold_4.4246"	434	626	351	596	357	319	329	215	393	322	269	253	341	352	230	234	178	102
"evm.TU.scaffold_4.4247"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4248"	9	28	10	11	23	8	10	35	34	23	38	12	26	18	16	21	15	18
"evm.TU.scaffold_4.4250"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4252"	0	0	0	1	0	2	1	8	2	1	3	1	4	5	0	6	0	8
"evm.TU.scaffold_4.4254"	658	634	552	825	374	470	578	491	568	326	444	514	598	836	380	811	230	403
"evm.TU.scaffold_4.4255"	10	8	4	8	14	2	10	10	6	11	12	6	15	5	12	0	6	6
"evm.TU.scaffold_4.4256"	126	206	128	152	124	187	339	132	406	350	389	422	78	141	193	383	186	244
"evm.TU.scaffold_4.4257"	170	293	124	327	241	313	367	157	413	442	395	403	160	194	270	377	355	183
"evm.TU.scaffold_4.4258"	116	114	85	137	101	125	116	71	93	90	134	83	146	92	135	170	184	158
"evm.TU.scaffold_4.4259"	859	1085	640	848	775	1066	934	900	1086	722	1188	871	844	1047	846	478	677	664
"evm.TU.scaffold_4.426"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4260"	676	818	581	944	430	652	153	682	331	279	401	265	1859	1424	866	459	433	490
"evm.TU.scaffold_4.4261"	2	2	6	2	0	0	0	1	1	4	3	0	6	6	2	0	2	0
"evm.TU.scaffold_4.4262"	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
"evm.TU.scaffold_4.4263"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4265"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4266"	2	5	0	5	1	0	7	0	0	7	5	7	0	0	6	0	0	0
"evm.TU.scaffold_4.4267"	4	12	1	8	3	5	5	4	9	2	5	3	0	0	1	13	0	0
"evm.TU.scaffold_4.4268"	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4269"	303	382	148	500	258	266	405	258	397	166	290	314	381	307	173	108	183	63
"evm.TU.scaffold_4.427"	2	0	1	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4270"	7064	8330	3858	10514	5297	7117	8794	9624	11200	11030	14865	10743	18812	18450	16273	26831	19627	33565
"evm.TU.scaffold_4.4271"	664	525	478	691	565	582	942	515	608	626	981	692	507	410	591	424	478	388
"evm.TU.scaffold_4.4272"	488	306	224	380	300	292	757	410	670	799	1001	916	255	293	521	871	437	552
"evm.TU.scaffold_4.4273"	652	643	416	692	500	510	760	652	702	645	680	596	1588	1208	802	665	653	659
"evm.TU.scaffold_4.4274"	925	1057	570	1390	759	848	1298	1000	1071	975	1053	1130	2061	1761	1135	1104	953	748
"evm.TU.scaffold_4.4275"	307	383	206	367	250	223	490	183	310	198	162	356	281	336	164	117	117	115
"evm.TU.scaffold_4.4276"	247	216	136	127	161	150	70	201	103	121	206	108	336	338	315	339	481	530
"evm.TU.scaffold_4.4277"	98	152	36	218	98	120	477	180	432	345	253	594	59	149	98	99	126	161
"evm.TU.scaffold_4.4278"	181	222	244	383	198	175	192	92	210	136	140	339	145	74	63	17	23	42
"evm.TU.scaffold_4.4279"	268	314	247	424	166	261	180	263	159	167	324	198	380	359	214	41	98	65
"evm.TU.scaffold_4.428"	7	14	1	12	10	6	0	0	0	0	5	0	18	2	0	0	44	0
"evm.TU.scaffold_4.4280"	1	0	0	0	1	1	5	11	2	2	17	17	2	2	5	8	7	8
"evm.TU.scaffold_4.4282"	295	341	200	402	276	236	390	295	233	213	194	289	566	407	265	157	191	181
"evm.TU.scaffold_4.4283"	0	0	3	0	0	0	0	0	0	0	1	0	17	0	2	1	7	0
"evm.TU.scaffold_4.4284"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
"evm.TU.scaffold_4.4285"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"evm.TU.scaffold_4.4286"	1	3	0	0	5	0	6	0	4	12	21	3	4	11	12	0	8	13
"evm.TU.scaffold_4.4287"	1054	864	537	1573	866	1001	3581	634	2639	2471	1861	3152	429	1116	856	909	1002	783
"evm.TU.scaffold_4.4288"	963	1349	786	1429	1295	1043	269	614	568	605	712	364	742	443	1007	599	773	742
"evm.TU.scaffold_4.4289"	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0
"evm.TU.scaffold_4.429"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4290"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4291"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4292"	306	277	226	323	211	240	139	236	148	143	151	138	373	347	259	299	523	620
"evm.TU.scaffold_4.4293"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4294"	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	6	0	0
"evm.TU.scaffold_4.4295"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4296"	17	25	1	8	1	3	12	7	3	3	14	9	8	17	0	1	35	1
"evm.TU.scaffold_4.4297"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4298"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.43"	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0
"evm.TU.scaffold_4.430"	291	169	192	502	198	289	719	247	510	280	344	513	343	696	376	353	150	535
"evm.TU.scaffold_4.4300_evm.TU.scaffold_4.4301"	729	611	378	732	547	442	433	440	331	320	670	287	842	427	651	452	720	706
"evm.TU.scaffold_4.4302"	8	3	14	0	6	1	3	0	1	3	2	4	4	6	0	6	2	0
"evm.TU.scaffold_4.4303"	0	0	0	1	0	3	3	0	0	0	0	2	0	0	0	0	0	0
"evm.TU.scaffold_4.4304"	153	207	119	233	125	179	257	247	258	339	199	252	182	275	260	191	302	226
"evm.TU.scaffold_4.4305"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4306"	14	11	9	1	5	17	0	0	35	16	13	4	16	13	17	3	3	0
"evm.TU.scaffold_4.4307"	23023	27811	23238	44870	41315	28295	18062	21845	31738	23359	40952	23837	19095	22255	33599	24556	33527	26294
"evm.TU.scaffold_4.4309"	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.431"	284	362	269	230	335	234	593	332	509	425	363	498	290	304	313	167	185	126
"evm.TU.scaffold_4.4310"	2373	2899	1705	3783	2106	2737	3801	3075	4020	3369	4105	3944	2730	4055	4662	5769	4861	4594
"evm.TU.scaffold_4.4311"	279	262	230	429	289	282	211	166	197	122	190	169	246	287	168	106	58	101
"evm.TU.scaffold_4.4312"	1646	2279	1199	2718	1513	2109	3009	2546	3494	2961	3560	3372	1768	2895	4019	5287	4543	4101
"evm.TU.scaffold_4.4313"	10	18	7	16	2	3	18	17	24	17	10	18	17	17	3	14	7	20
"evm.TU.scaffold_4.4314"	277	253	219	455	168	214	503	306	277	229	234	305	518	728	294	275	193	250
"evm.TU.scaffold_4.4315"	240	319	200	416	238	255	116	201	205	147	247	140	389	300	436	368	504	423
"evm.TU.scaffold_4.4316"	18	5	6	25	23	6	11	12	8	26	40	19	54	36	17	47	16	27
"evm.TU.scaffold_4.4317"	10405	16250	8138	13759	8892	12027	10643	15532	16766	10449	14775	13783	15834	18884	11163	5895	7953	4994
"evm.TU.scaffold_4.4318"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4319"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.432"	242	329	230	361	212	214	331	247	185	174	130	331	449	481	287	175	116	202
"evm.TU.scaffold_4.4320"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4321"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4322"	0	0	2	0	0	0	0	0	0	2	3	0	0	0	1	0	0	0
"evm.TU.scaffold_4.4323"	0	0	3	0	0	0	0	0	0	0	0	0	0	6	0	0	0	16
"evm.TU.scaffold_4.4324"	1	0	0	2	3	3	1	0	1	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4325"	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4326"	227	78	76	201	128	113	285	196	245	331	289	393	245	377	252	585	321	595
"evm.TU.scaffold_4.4327"	1058	736	494	1469	717	1046	1897	1386	1986	1552	1591	1924	2775	3913	1794	2624	1148	2130
"evm.TU.scaffold_4.433"	4086	4265	2780	4760	3173	3675	4151	4346	4115	3284	4213	3902	7184	6394	4439	5094	4391	5262
"evm.TU.scaffold_4.4330"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4331"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4334"	116	181	114	189	123	186	111	144	186	180	134	165	242	178	204	258	183	224
"evm.TU.scaffold_4.4335"	0	0	0	0	0	0	0	0	0	2	0	0	0	6	0	0	0	0
"evm.TU.scaffold_4.4336"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4337"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4338"	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4339"	281	445	198	414	271	307	292	158	167	183	194	293	267	202	297	326	300	245
"evm.TU.scaffold_4.434"	58	43	32	78	57	90	13	41	63	43	40	37	40	46	62	28	25	45
"evm.TU.scaffold_4.4340"	55	86	34	67	36	33	154	60	117	41	20	163	40	98	15	11	28	6
"evm.TU.scaffold_4.4341"	6	8	5	13	9	20	3	7	1	6	9	12	12	5	11	4	5	1
"evm.TU.scaffold_4.4342"	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4343"	92	21	42	139	41	80	194	74	132	105	24	131	28	52	19	36	36	38
"evm.TU.scaffold_4.4344"	4162	7294	2608	6666	3410	5365	3216	5438	5948	3083	4711	3989	6017	7019	4457	2460	3868	2723
"evm.TU.scaffold_4.4345"	0	0	0	0	0	0	0	2	5	0	4	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4348"	86	53	74	90	84	52	23	42	40	29	50	30	135	52	40	113	133	60
"evm.TU.scaffold_4.4349"	460	317	276	544	336	365	573	453	510	410	472	459	1433	1172	694	750	486	961
"evm.TU.scaffold_4.435"	6	3	6	3	0	0	0	0	0	0	1	1	0	0	2	1	0	0
"evm.TU.scaffold_4.4350"	26	46	30	6	12	11	31	19	54	39	82	26	9	33	14	31	13	28
"evm.TU.scaffold_4.4353"	2214	2063	1365	2426	1419	1769	1881	1825	1652	1502	1926	1656	3113	3065	2256	2877	2418	2622
"evm.TU.scaffold_4.4354"	116	216	59	222	167	202	138	96	295	233	261	231	76	84	156	186	217	111
"evm.TU.scaffold_4.4355"	139	186	146	218	179	166	273	144	204	189	182	217	119	151	116	92	101	107
"evm.TU.scaffold_4.4356"	52	30	38	65	43	36	240	45	136	133	88	102	49	72	44	32	47	32
"evm.TU.scaffold_4.4357"	1001	674	419	977	748	947	1239	1206	1610	1542	1736	1189	1127	1309	1779	2222	1454	2068
"evm.TU.scaffold_4.4358"	369	180	182	435	271	261	672	413	423	471	383	560	827	951	483	988	450	688
"evm.TU.scaffold_4.4359"	9	2	9	3	2	8	17	4	4	5	1	5	10	8	21	1	2	3
"evm.TU.scaffold_4.436"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4360"	349	415	369	573	298	272	176	205	167	173	178	147	467	338	263	215	198	204
"evm.TU.scaffold_4.4361"	180	145	201	329	133	200	174	202	166	148	187	212	598	427	251	121	184	160
"evm.TU.scaffold_4.4363"	23	6	0	15	8	2	21	1	20	12	15	12	0	3	3	0	2	0
"evm.TU.scaffold_4.4364"	61	127	36	128	21	81	322	89	147	114	127	202	108	204	67	83	6	19
"evm.TU.scaffold_4.4365"	617	1067	566	1283	645	642	148	218	176	128	262	259	583	579	343	119	256	94
"evm.TU.scaffold_4.4366"	7	5	1	21	0	8	6	6	8	4	22	4	5	0	5	0	0	0
"evm.TU.scaffold_4.4367"	38	10	44	45	16	26	1	5	0	2	2	1	37	13	10	0	0	33
"evm.TU.scaffold_4.4368"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4369"	2570	3798	2731	3597	2053	2413	565	2703	743	755	1427	640	5764	4561	2446	517	1554	991
"evm.TU.scaffold_4.437"	2	0	1	9	2	7	6	3	0	5	0	0	11	0	0	12	0	1
"evm.TU.scaffold_4.4372"	0	0	0	0	2	0	4	0	0	1	1	0	0	0	0	3	0	0
"evm.TU.scaffold_4.4376"	0	0	3	0	3	2	4	9	2	10	4	2	10	5	0	3	0	0
"evm.TU.scaffold_4.4378"	58	54	29	102	36	17	118	61	70	81	68	104	97	84	74	116	103	91
"evm.TU.scaffold_4.438"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4380"	4	4	12	17	13	3	1	1	2	1	0	0	16	1	1	2	0	0
"evm.TU.scaffold_4.4381"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"evm.TU.scaffold_4.4382"	0	0	0	1	1	0	1	2	5	0	0	0	0	0	3	1	2	0
"evm.TU.scaffold_4.4385"	427	347	257	575	331	431	263	403	233	225	351	206	1501	1379	648	769	663	1158
"evm.TU.scaffold_4.4386"	981	771	709	1042	837	1010	650	923	1066	735	1096	789	1203	785	989	1094	1294	1112
"evm.TU.scaffold_4.4387"	912	766	475	1095	850	866	622	632	721	651	846	712	976	873	1012	1756	1364	2620
"evm.TU.scaffold_4.4388"	2	6	3	8	8	9	0	0	6	5	1	13	13	2	4	0	4	8
"evm.TU.scaffold_4.439"	10	19	2	3	6	4	10	8	3	15	18	12	4	2	3	9	3	0
"evm.TU.scaffold_4.4390"	45	57	47	98	61	49	10	17	29	21	44	29	31	20	60	69	34	86
"evm.TU.scaffold_4.4391"	232	615	300	380	381	377	355	308	317	327	524	423	301	291	376	183	464	247
"evm.TU.scaffold_4.4392"	102	124	115	140	84	105	318	137	247	149	124	259	103	98	162	83	90	75
"evm.TU.scaffold_4.4393"	2	0	0	5	0	2	8	0	3	7	8	2	0	3	7	0	0	0
"evm.TU.scaffold_4.4394"	4	0	1	36	3	3	3	1	0	2	0	4	0	2	9	17	0	5
"evm.TU.scaffold_4.4395"	0	0	2	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0
"evm.TU.scaffold_4.4396"	243	186	227	351	286	207	99	188	157	91	123	92	335	244	192	120	207	155
